縣市,統計期,業者名稱,基地臺
20,1110228,3,75
17,1110131,3,414
18,1110131,3,431
21,1110131,3,47
13,1110131,3,522
16,1110131,3,703
11,1110131,3,495
3,1110131,3,1512
6,1110131,3,1961
7,1110131,3,223
22,1110131,3,20
14,1110131,3,454
2,1110131,3,2295
8,1110131,3,363
10,1110131,3,518
9,1110131,3,172
15,1110131,3,368
12,1110131,3,689
4,1110131,3,2136
1,1110131,3,1817
19,1110131,3,292
5,1110131,3,1304
20,1110131,3,75
17,1101231,3,413
18,1101231,3,421
21,1101231,3,47
13,1101231,3,522
16,1101231,3,695
11,1101231,3,493
3,1101231,3,1501
6,1101231,3,1952
7,1101231,3,223
22,1101231,3,20
14,1101231,3,454
2,1101231,3,2284
8,1101231,3,363
10,1101231,3,518
9,1101231,3,171
15,1101231,3,364
12,1101231,3,688
4,1101231,3,2129
1,1101231,3,1810
19,1101231,3,285
5,1101231,3,1300
20,1101231,3,74
17,1101130,3,413
18,1101130,3,421
21,1101130,3,47
13,1101130,3,513
16,1101130,3,695
11,1101130,3,489
3,1101130,3,1501
6,1101130,3,1952
7,1101130,3,223
22,1101130,3,20
14,1101130,3,454
2,1101130,3,2284
8,1101130,3,363
10,1101130,3,517
9,1101130,3,171
15,1101130,3,364
12,1101130,3,688
4,1101130,3,2129
1,1101130,3,1810
19,1101130,3,285
5,1101130,3,1300
20,1101130,3,74
17,1101031,3,413
18,1101031,3,421
21,1101031,3,47
13,1101031,3,513
16,1101031,3,695
11,1101031,3,489
3,1101031,3,1501
6,1101031,3,1952
7,1101031,3,223
22,1101031,3,20
14,1101031,3,454
2,1101031,3,2284
8,1101031,3,363
10,1101031,3,517
9,1101031,3,171
15,1101031,3,364
12,1101031,3,688
4,1101031,3,2129
1,1101031,3,1810
19,1101031,3,285
5,1101031,3,1300
20,1101031,3,74
17,1100930,3,413
18,1100930,3,421
21,1100930,3,47
13,1100930,3,513
16,1100930,3,693
11,1100930,3,489
3,1100930,3,1501
6,1100930,3,1946
7,1100930,3,223
22,1100930,3,20
14,1100930,3,454
2,1100930,3,2287
8,1100930,3,363
10,1100930,3,517
9,1100930,3,168
15,1100930,3,359
12,1100930,3,688
4,1100930,3,2129
1,1100930,3,1810
19,1100930,3,283
5,1100930,3,1291
20,1100930,3,74
17,1100831,3,413
18,1100831,3,421
21,1100831,3,47
13,1100831,3,513
16,1100831,3,693
11,1100831,3,489
3,1100831,3,1501
6,1100831,3,1946
7,1100831,3,223
22,1100831,3,20
14,1100831,3,454
2,1100831,3,2290
8,1100831,3,363
10,1100831,3,517
9,1100831,3,168
15,1100831,3,359
12,1100831,3,688
4,1100831,3,2133
1,1100831,3,1810
19,1100831,3,283
5,1100831,3,1291
20,1100831,3,74
17,1100731,3,413
18,1100731,3,421
21,1100731,3,47
13,1100731,3,513
16,1100731,3,693
11,1100731,3,489
3,1100731,3,1501
6,1100731,3,1947
7,1100731,3,223
22,1100731,3,20
14,1100731,3,454
2,1100731,3,2290
8,1100731,3,363
10,1100731,3,517
9,1100731,3,168
15,1100731,3,359
12,1100731,3,688
4,1100731,3,2133
1,1100731,3,1810
19,1100731,3,283
5,1100731,3,1291
20,1100731,3,74
17,1100630,3,413
18,1100630,3,421
21,1100630,3,47
13,1100630,3,513
16,1100630,3,693
11,1100630,3,489
3,1100630,3,1501
6,1100630,3,1948
7,1100630,3,223
22,1100630,3,20
14,1100630,3,454
2,1100630,3,2291
8,1100630,3,363
10,1100630,3,517
9,1100630,3,168
15,1100630,3,359
12,1100630,3,688
4,1100630,3,2133
1,1100630,3,1810
19,1100630,3,283
5,1100630,3,1291
20,1100630,3,74
17,1100531,3,413
18,1100531,3,421
21,1100531,3,47
13,1100531,3,505
16,1100531,3,692
11,1100531,3,487
3,1100531,3,1501
6,1100531,3,1942
7,1100531,3,223
22,1100531,3,20
14,1100531,3,445
2,1100531,3,2291
8,1100531,3,363
10,1100531,3,517
9,1100531,3,167
15,1100531,3,359
12,1100531,3,685
4,1100531,3,2115
1,1100531,3,1811
19,1100531,3,282
5,1100531,3,1289
20,1100531,3,74
17,1100430,3,413
18,1100430,3,421
21,1100430,3,47
13,1100430,3,505
16,1100430,3,692
11,1100430,3,487
3,1100430,3,1501
6,1100430,3,1942
7,1100430,3,223
22,1100430,3,20
14,1100430,3,445
2,1100430,3,2292
8,1100430,3,363
10,1100430,3,517
9,1100430,3,167
15,1100430,3,359
12,1100430,3,685
4,1100430,3,2106
1,1100430,3,1811
19,1100430,3,285
5,1100430,3,1291
20,1100430,3,74
17,1100331,3,424
18,1100331,3,425
21,1100331,3,47
13,1100331,3,505
16,1100331,3,691
11,1100331,3,487
3,1100331,3,1501
6,1100331,3,1933
7,1100331,3,225
22,1100331,3,21
14,1100331,3,445
2,1100331,3,2302
8,1100331,3,363
10,1100331,3,517
9,1100331,3,167
15,1100331,3,358
12,1100331,3,685
4,1100331,3,2106
1,1100331,3,1848
19,1100331,3,280
5,1100331,3,1285
20,1100331,3,74
17,1100228,3,424
18,1100228,3,425
21,1100228,3,47
13,1100228,3,505
16,1100228,3,691
11,1100228,3,487
3,1100228,3,1510
6,1100228,3,1933
7,1100228,3,225
22,1100228,3,21
14,1100228,3,445
2,1100228,3,2308
8,1100228,3,364
10,1100228,3,517
9,1100228,3,167
15,1100228,3,358
12,1100228,3,685
4,1100228,3,2106
1,1100228,3,1848
19,1100228,3,280
5,1100228,3,1286
20,1100228,3,74
17,1100131,3,424
18,1100131,3,425
21,1100131,3,47
13,1100131,3,505
16,1100131,3,690
11,1100131,3,487
3,1100131,3,1510
6,1100131,3,1933
7,1100131,3,225
22,1100131,3,21
14,1100131,3,445
2,1100131,3,2308
8,1100131,3,364
10,1100131,3,517
9,1100131,3,167
15,1100131,3,356
12,1100131,3,685
4,1100131,3,2106
1,1100131,3,1848
19,1100131,3,280
5,1100131,3,1281
20,1100131,3,74
17,1091231,3,421
18,1091231,3,395
21,1091231,3,48
13,1091231,3,476
16,1091231,3,680
11,1091231,3,479
3,1091231,3,1509
6,1091231,3,2051
7,1091231,3,224
22,1091231,3,18
14,1091231,3,445
2,1091231,3,2300
8,1091231,3,364
10,1091231,3,516
9,1091231,3,176
15,1091231,3,358
12,1091231,3,685
4,1091231,3,2094
1,1091231,3,1844
19,1091231,3,273
5,1091231,3,1347
20,1091231,3,78
17,1091130,3,421
18,1091130,3,387
21,1091130,3,48
13,1091130,3,476
16,1091130,3,680
11,1091130,3,456
3,1091130,3,1500
6,1091130,3,2051
7,1091130,3,222
22,1091130,3,18
14,1091130,3,486
2,1091130,3,2286
8,1091130,3,364
10,1091130,3,514
9,1091130,3,176
15,1091130,3,358
12,1091130,3,734
4,1091130,3,2026
1,1091130,3,1827
19,1091130,3,273
5,1091130,3,1347
20,1091130,3,78
17,1091031,3,421
18,1091031,3,387
21,1091031,3,48
13,1091031,3,475
16,1091031,3,676
11,1091031,3,456
3,1091031,3,1500
6,1091031,3,2049
7,1091031,3,222
22,1091031,3,18
14,1091031,3,486
2,1091031,3,2286
8,1091031,3,364
10,1091031,3,514
9,1091031,3,175
15,1091031,3,358
12,1091031,3,734
4,1091031,3,2026
1,1091031,3,1827
19,1091031,3,268
5,1091031,3,1338
20,1091031,3,76
17,1090930,3,421
18,1090930,3,387
21,1090930,3,48
13,1090930,3,467
16,1090930,3,679
11,1090930,3,475
3,1090930,3,1527
6,1090930,3,2101
7,1090930,3,225
22,1090930,3,18
14,1090930,3,445
2,1090930,3,2338
8,1090930,3,367
10,1090930,3,507
9,1090930,3,179
15,1090930,3,358
12,1090930,3,685
4,1090930,3,2105
1,1090930,3,1882
19,1090930,3,268
5,1090930,3,1369
20,1090930,3,76
17,1090831,3,410
18,1090831,3,385
21,1090831,3,47
13,1090831,3,467
16,1090831,3,668
11,1090831,3,475
3,1090831,3,1515
6,1090831,3,2087
7,1090831,3,225
22,1090831,3,17
14,1090831,3,445
2,1090831,3,2326
8,1090831,3,367
10,1090831,3,509
9,1090831,3,179
15,1090831,3,358
12,1090831,3,685
4,1090831,3,2108
1,1090831,3,1870
19,1090831,3,267
5,1090831,3,1358
20,1090831,3,70
17,1090731,3,409
18,1090731,3,386
21,1090731,3,47
13,1090731,3,467
16,1090731,3,668
11,1090731,3,475
3,1090731,3,1516
6,1090731,3,2087
7,1090731,3,225
22,1090731,3,17
14,1090731,3,445
2,1090731,3,2326
8,1090731,3,367
10,1090731,3,509
9,1090731,3,179
15,1090731,3,358
12,1090731,3,685
4,1090731,3,2108
1,1090731,3,1870
19,1090731,3,267
5,1090731,3,1358
20,1090731,3,70
17,1090630,3,409
18,1090630,3,386
21,1090630,3,47
13,1090630,3,467
16,1090630,3,665
11,1090630,3,475
3,1090630,3,1489
6,1090630,3,2035
7,1090630,3,222
22,1090630,3,17
14,1090630,3,445
2,1090630,3,2276
8,1090630,3,362
10,1090630,3,509
9,1090630,3,175
15,1090630,3,358
12,1090630,3,681
4,1090630,3,2072
1,1090630,3,1815
19,1090630,3,267
5,1090630,3,1327
20,1090630,3,70
17,1090531,3,409
18,1090531,3,386
21,1090531,3,46
13,1090531,3,464
16,1090531,3,657
11,1090531,3,470
3,1090531,3,1460
6,1090531,3,1991
7,1090531,3,222
22,1090531,3,17
14,1090531,3,445
2,1090531,3,2257
8,1090531,3,354
10,1090531,3,502
9,1090531,3,171
15,1090531,3,354
12,1090531,3,668
4,1090531,3,2058
1,1090531,3,1815
19,1090531,3,264
5,1090531,3,1315
20,1090531,3,70
17,1090430,3,409
18,1090430,3,386
21,1090430,3,46
13,1090430,3,464
16,1090430,3,657
11,1090430,3,470
3,1090430,3,1460
6,1090430,3,1992
7,1090430,3,222
22,1090430,3,17
14,1090430,3,445
2,1090430,3,2257
8,1090430,3,354
10,1090430,3,502
9,1090430,3,171
15,1090430,3,354
12,1090430,3,668
4,1090430,3,2058
1,1090430,3,1815
19,1090430,3,264
5,1090430,3,1315
20,1090430,3,70
17,1090331,3,391
18,1090331,3,376
21,1090331,3,46
13,1090331,3,464
16,1090331,3,656
11,1090331,3,470
3,1090331,3,1460
6,1090331,3,1936
7,1090331,3,221
22,1090331,3,17
14,1090331,3,436
2,1090331,3,2249
8,1090331,3,354
10,1090331,3,502
9,1090331,3,168
15,1090331,3,352
12,1090331,3,658
4,1090331,3,2027
1,1090331,3,1802
19,1090331,3,264
5,1090331,3,1288
20,1090331,3,69
17,1090229,3,391
18,1090229,3,376
21,1090229,3,45
13,1090229,3,458
16,1090229,3,648
11,1090229,3,464
3,1090229,3,1440
6,1090229,3,1917
7,1090229,3,221
22,1090229,3,17
14,1090229,3,430
2,1090229,3,2219
8,1090229,3,354
10,1090229,3,502
9,1090229,3,167
15,1090229,3,346
12,1090229,3,651
4,1090229,3,2002
1,1090229,3,1802
19,1090229,3,264
5,1090229,3,1277
20,1090229,3,69
17,1090131,3,391
18,1090131,3,376
21,1090131,3,45
13,1090131,3,458
16,1090131,3,648
11,1090131,3,464
3,1090131,3,1440
6,1090131,3,1917
7,1090131,3,221
22,1090131,3,17
14,1090131,3,430
2,1090131,3,2219
8,1090131,3,354
10,1090131,3,502
9,1090131,3,167
15,1090131,3,346
12,1090131,3,651
4,1090131,3,2002
1,1090131,3,1802
19,1090131,3,264
5,1090131,3,1277
20,1090131,3,69
17,1081231,3,391
18,1081231,3,376
21,1081231,3,45
13,1081231,3,458
16,1081231,3,648
11,1081231,3,464
3,1081231,3,1440
6,1081231,3,1918
7,1081231,3,221
22,1081231,3,17
14,1081231,3,430
2,1081231,3,2220
8,1081231,3,354
10,1081231,3,502
9,1081231,3,167
15,1081231,3,346
12,1081231,3,651
4,1081231,3,2002
1,1081231,3,1802
19,1081231,3,264
5,1081231,3,1281
20,1081231,3,69
17,1081130,3,381
18,1081130,3,373
21,1081130,3,45
13,1081130,3,454
16,1081130,3,643
11,1081130,3,459
3,1081130,3,1440
6,1081130,3,1899
7,1081130,3,217
22,1081130,3,14
14,1081130,3,429
2,1081130,3,2211
8,1081130,3,354
10,1081130,3,498
9,1081130,3,166
15,1081130,3,341
12,1081130,3,645
4,1081130,3,1972
1,1081130,3,1769
19,1081130,3,261
5,1081130,3,1265
20,1081130,3,68
17,1081031,3,379
18,1081031,3,371
21,1081031,3,45
13,1081031,3,454
16,1081031,3,643
11,1081031,3,459
3,1081031,3,1412
6,1081031,3,1899
7,1081031,3,217
22,1081031,3,14
14,1081031,3,429
2,1081031,3,2195
8,1081031,3,354
10,1081031,3,498
9,1081031,3,166
15,1081031,3,341
12,1081031,3,645
4,1081031,3,1972
1,1081031,3,1773
19,1081031,3,261
5,1081031,3,1268
20,1081031,3,68
17,1080930,3,379
18,1080930,3,371
21,1080930,3,45
13,1080930,3,440
16,1080930,3,636
11,1080930,3,451
3,1080930,3,1412
6,1080930,3,1870
7,1080930,3,217
22,1080930,3,14
14,1080930,3,423
2,1080930,3,2195
8,1080930,3,354
10,1080930,3,498
9,1080930,3,165
15,1080930,3,339
12,1080930,3,629
4,1080930,3,1926
1,1080930,3,1773
19,1080930,3,261
5,1080930,3,1234
20,1080930,3,67
17,1080831,3,379
18,1080831,3,371
21,1080831,3,44
13,1080831,3,440
16,1080831,3,634
11,1080831,3,451
3,1080831,3,1412
6,1080831,3,1851
7,1080831,3,217
22,1080831,3,14
14,1080831,3,423
2,1080831,3,2194
8,1080831,3,354
10,1080831,3,498
9,1080831,3,162
15,1080831,3,333
12,1080831,3,629
4,1080831,3,1926
1,1080831,3,1773
19,1080831,3,252
5,1080831,3,1226
20,1080831,3,65
17,1080731,3,379
18,1080731,3,371
21,1080731,3,44
13,1080731,3,441
16,1080731,3,634
11,1080731,3,451
3,1080731,3,1412
6,1080731,3,1853
7,1080731,3,217
22,1080731,3,14
14,1080731,3,423
2,1080731,3,2193
8,1080731,3,354
10,1080731,3,498
9,1080731,3,162
15,1080731,3,333
12,1080731,3,629
4,1080731,3,1926
1,1080731,3,1773
19,1080731,3,252
5,1080731,3,1230
20,1080731,3,65
17,1080630,3,378
18,1080630,3,371
21,1080630,3,44
13,1080630,3,441
16,1080630,3,634
11,1080630,3,451
3,1080630,3,1402
6,1080630,3,1853
7,1080630,3,215
22,1080630,3,14
14,1080630,3,423
2,1080630,3,2177
8,1080630,3,351
10,1080630,3,498
9,1080630,3,162
15,1080630,3,333
12,1080630,3,629
4,1080630,3,1926
1,1080630,3,1759
19,1080630,3,252
5,1080630,3,1230
20,1080630,3,65
17,1080531,3,378
18,1080531,3,371
21,1080531,3,40
13,1080531,3,441
16,1080531,3,631
11,1080531,3,451
3,1080531,3,1402
6,1080531,3,1844
7,1080531,3,215
22,1080531,3,14
14,1080531,3,423
2,1080531,3,2181
8,1080531,3,351
10,1080531,3,498
9,1080531,3,159
15,1080531,3,322
12,1080531,3,629
4,1080531,3,1926
1,1080531,3,1760
19,1080531,3,247
5,1080531,3,1218
20,1080531,3,62
17,1080430,3,378
18,1080430,3,371
21,1080430,3,40
13,1080430,3,438
16,1080430,3,631
11,1080430,3,439
3,1080430,3,1379
6,1080430,3,1846
7,1080430,3,215
22,1080430,3,14
14,1080430,3,419
2,1080430,3,2168
8,1080430,3,349
10,1080430,3,486
9,1080430,3,159
15,1080430,3,322
12,1080430,3,612
4,1080430,3,1874
1,1080430,3,1760
19,1080430,3,249
5,1080430,3,1218
20,1080430,3,62
17,1080331,3,378
18,1080331,3,371
21,1080331,3,43
13,1080331,3,438
16,1080331,3,627
11,1080331,3,439
3,1080331,3,1379
6,1080331,3,1836
7,1080331,3,215
22,1080331,3,14
14,1080331,3,419
2,1080331,3,2168
8,1080331,3,349
10,1080331,3,486
9,1080331,3,158
15,1080331,3,320
12,1080331,3,612
4,1080331,3,1876
1,1080331,3,1760
19,1080331,3,259
5,1080331,3,1207
20,1080331,3,64
17,1080228,3,378
18,1080228,3,371
21,1080228,3,40
13,1080228,3,438
16,1080228,3,620
11,1080228,3,439
3,1080228,3,1379
6,1080228,3,1805
7,1080228,3,215
22,1080228,3,14
14,1080228,3,419
2,1080228,3,2170
8,1080228,3,349
10,1080228,3,486
9,1080228,3,153
15,1080228,3,314
12,1080228,3,612
4,1080228,3,1876
1,1080228,3,1760
19,1080228,3,258
5,1080228,3,1172
20,1080228,3,62
17,1080131,3,371
18,1080131,3,359
21,1080131,3,40
13,1080131,3,438
16,1080131,3,620
11,1080131,3,439
3,1080131,3,1358
6,1080131,3,1807
7,1080131,3,210
22,1080131,3,13
14,1080131,3,419
2,1080131,3,2149
8,1080131,3,346
10,1080131,3,485
9,1080131,3,153
15,1080131,3,314
12,1080131,3,612
4,1080131,3,1876
1,1080131,3,1753
19,1080131,3,258
5,1080131,3,1172
20,1080131,3,62
17,1120531,4,203
18,1120531,4,192
21,1120531,4,32
13,1120531,4,282
16,1120531,4,512
11,1120531,4,317
3,1120531,4,1005
6,1120531,4,1315
7,1120531,4,221
22,1120531,4,12
14,1120531,4,250
2,1120531,4,1528
8,1120531,4,201
10,1120531,4,298
9,1120531,4,133
15,1120531,4,233
12,1120531,4,459
4,1120531,4,1710
1,1120531,4,1517
19,1120531,4,151
5,1120531,4,873
20,1120531,4,41
17,1120430,4,203
18,1120430,4,192
21,1120430,4,32
13,1120430,4,282
16,1120430,4,512
11,1120430,4,317
3,1120430,4,1005
6,1120430,4,1315
7,1120430,4,221
22,1120430,4,12
14,1120430,4,250
2,1120430,4,1528
8,1120430,4,202
10,1120430,4,300
9,1120430,4,133
15,1120430,4,233
12,1120430,4,459
4,1120430,4,1710
1,1120430,4,1517
19,1120430,4,151
5,1120430,4,873
20,1120430,4,41
17,1120331,4,203
18,1120331,4,192
21,1120331,4,32
13,1120331,4,282
16,1120331,4,512
11,1120331,4,317
3,1120331,4,1005
6,1120331,4,1315
7,1120331,4,221
22,1120331,4,12
14,1120331,4,250
2,1120331,4,1528
8,1120331,4,202
10,1120331,4,300
9,1120331,4,133
15,1120331,4,233
12,1120331,4,459
4,1120331,4,1710
1,1120331,4,1517
19,1120331,4,151
5,1120331,4,873
20,1120331,4,41
17,1120228,4,203
18,1120228,4,193
21,1120228,4,32
13,1120228,4,282
16,1120228,4,514
11,1120228,4,317
3,1120228,4,1005
6,1120228,4,1315
7,1120228,4,221
22,1120228,4,12
14,1120228,4,250
2,1120228,4,1529
8,1120228,4,202
10,1120228,4,300
9,1120228,4,133
15,1120228,4,233
12,1120228,4,459
4,1120228,4,1710
1,1120228,4,1517
19,1120228,4,151
5,1120228,4,873
20,1120228,4,41
17,1120131,4,203
18,1120131,4,193
21,1120131,4,32
13,1120131,4,282
16,1120131,4,514
11,1120131,4,317
3,1120131,4,1005
6,1120131,4,1315
7,1120131,4,221
22,1120131,4,12
14,1120131,4,250
2,1120131,4,1529
8,1120131,4,202
10,1120131,4,300
9,1120131,4,133
15,1120131,4,233
12,1120131,4,459
4,1120131,4,1710
1,1120131,4,1517
19,1120131,4,151
5,1120131,4,873
20,1120131,4,41
17,1111231,4,203
18,1111231,4,193
21,1111231,4,32
13,1111231,4,307
16,1111231,4,514
11,1111231,4,344
3,1111231,4,1005
6,1111231,4,1315
7,1111231,4,221
22,1111231,4,12
14,1111231,4,265
2,1111231,4,1529
8,1111231,4,208
10,1111231,4,307
9,1111231,4,133
15,1111231,4,233
12,1111231,4,478
4,1111231,4,1762
1,1111231,4,1517
19,1111231,4,151
5,1111231,4,873
20,1111231,4,41
17,1111130,4,205
18,1111130,4,193
21,1111130,4,32
13,1111130,4,307
16,1111130,4,506
11,1111130,4,344
3,1111130,4,1075
6,1111130,4,1300
7,1111130,4,232
22,1111130,4,12
14,1111130,4,265
2,1111130,4,1641
8,1111130,4,208
10,1111130,4,307
9,1111130,4,132
15,1111130,4,228
12,1111130,4,479
4,1111130,4,1762
1,1111130,4,1596
19,1111130,4,151
5,1111130,4,869
20,1111130,4,41
17,1111031,4,194
18,1111031,4,184
21,1111031,4,32
13,1111031,4,314
16,1111031,4,506
11,1111031,4,355
3,1111031,4,1015
6,1111031,4,1300
7,1111031,4,219
22,1111031,4,1
14,1111031,4,274
2,1111031,4,1563
8,1111031,4,209
10,1111031,4,317
9,1111031,4,132
15,1111031,4,228
12,1111031,4,502
4,1111031,4,1782
1,1111031,4,1530
19,1111031,4,151
5,1111031,4,869
20,1111031,4,41
17,1110930,4,194
18,1110930,4,184
21,1110930,4,32
13,1110930,4,310
16,1110930,4,506
11,1110930,4,342
3,1110930,4,1058
6,1110930,4,1299
7,1110930,4,219
22,1110930,4,1
14,1110930,4,268
2,1110930,4,1593
8,1110930,4,201
10,1110930,4,304
9,1110930,4,132
15,1110930,4,228
12,1110930,4,488
4,1110930,4,1750
1,1110930,4,1531
19,1110930,4,151
5,1110930,4,869
20,1110930,4,41
17,1110831,4,194
18,1110831,4,184
21,1110831,4,32
13,1110831,4,359
16,1110831,4,506
11,1110831,4,394
3,1110831,4,1058
6,1110831,4,1299
7,1110831,4,230
22,1110831,4,12
14,1110831,4,300
2,1110831,4,1606
8,1110831,4,201
10,1110831,4,304
9,1110831,4,132
15,1110831,4,229
12,1110831,4,510
4,1110831,4,1775
1,1110831,4,1584
19,1110831,4,151
5,1110831,4,869
20,1110831,4,41
17,1110731,4,194
18,1110731,4,184
21,1110731,4,28
13,1110731,4,359
16,1110731,4,479
11,1110731,4,394
3,1110731,4,1064
6,1110731,4,1262
7,1110731,4,230
22,1110731,4,12
14,1110731,4,300
2,1110731,4,1606
8,1110731,4,201
10,1110731,4,304
9,1110731,4,129
15,1110731,4,218
12,1110731,4,510
4,1110731,4,1775
1,1110731,4,1584
19,1110731,4,142
5,1110731,4,852
20,1110731,4,40
17,1110630,4,194
18,1110630,4,184
21,1110630,4,36
13,1110630,4,359
16,1110630,4,522
11,1110630,4,394
3,1110630,4,1064
6,1110630,4,1283
7,1110630,4,230
22,1110630,4,12
14,1110630,4,300
2,1110630,4,1606
8,1110630,4,201
10,1110630,4,304
9,1110630,4,129
15,1110630,4,250
12,1110630,4,510
4,1110630,4,1775
1,1110630,4,1584
19,1110630,4,142
5,1110630,4,865
20,1110630,4,44
17,1110531,4,194
18,1110531,4,185
21,1110531,4,36
13,1110531,4,359
16,1110531,4,522
11,1110531,4,394
3,1110531,4,1070
6,1110531,4,1283
7,1110531,4,230
22,1110531,4,20
14,1110531,4,300
2,1110531,4,1610
8,1110531,4,201
10,1110531,4,304
9,1110531,4,129
15,1110531,4,250
12,1110531,4,510
4,1110531,4,1775
1,1110531,4,1590
19,1110531,4,142
5,1110531,4,865
20,1110531,4,44
17,1110430,4,194
18,1110430,4,185
21,1110430,4,36
13,1110430,4,359
16,1110430,4,522
11,1110430,4,394
3,1110430,4,1070
6,1110430,4,1283
7,1110430,4,230
22,1110430,4,20
14,1110430,4,300
2,1110430,4,1610
8,1110430,4,201
10,1110430,4,304
9,1110430,4,129
15,1110430,4,250
12,1110430,4,510
4,1110430,4,1775
1,1110430,4,1590
19,1110430,4,142
5,1110430,4,865
20,1110430,4,44
17,1110331,4,194
18,1110331,4,185
21,1110331,4,36
13,1110331,4,359
16,1110331,4,522
11,1110331,4,394
3,1110331,4,1070
6,1110331,4,1284
7,1110331,4,230
22,1110331,4,20
14,1110331,4,300
2,1110331,4,1610
8,1110331,4,201
10,1110331,4,304
9,1110331,4,129
15,1110331,4,250
12,1110331,4,510
4,1110331,4,1775
1,1110331,4,1590
19,1110331,4,142
5,1110331,4,865
20,1110331,4,44
17,1110228,4,194
18,1110228,4,185
21,1110228,4,36
13,1110228,4,359
16,1110228,4,522
11,1110228,4,394
3,1110228,4,1070
6,1110228,4,1284
7,1110228,4,230
22,1110228,4,20
14,1110228,4,300
2,1110228,4,1610
8,1110228,4,201
10,1110228,4,304
9,1110228,4,130
15,1110228,4,250
12,1110228,4,510
4,1110228,4,1775
1,1110228,4,1590
19,1110228,4,142
5,1110228,4,866
20,1110228,4,44
17,1110131,4,194
18,1110131,4,185
21,1110131,4,36
13,1110131,4,359
16,1110131,4,522
11,1110131,4,394
3,1110131,4,1070
6,1110131,4,1285
7,1110131,4,230
22,1110131,4,20
14,1110131,4,300
2,1110131,4,1610
8,1110131,4,201
10,1110131,4,304
9,1110131,4,130
15,1110131,4,250
12,1110131,4,510
4,1110131,4,1775
1,1110131,4,1590
19,1110131,4,142
5,1110131,4,867
20,1110131,4,44
17,1101231,4,194
18,1101231,4,185
21,1101231,4,36
13,1101231,4,359
16,1101231,4,522
11,1101231,4,394
3,1101231,4,1070
6,1101231,4,1285
7,1101231,4,230
22,1101231,4,20
14,1101231,4,300
2,1101231,4,1610
8,1101231,4,201
10,1101231,4,304
9,1101231,4,130
15,1101231,4,252
12,1101231,4,510
4,1101231,4,1775
1,1101231,4,1590
19,1101231,4,142
5,1101231,4,867
20,1101231,4,44
17,1101130,4,194
18,1101130,4,185
21,1101130,4,36
13,1101130,4,359
16,1101130,4,522
11,1101130,4,394
3,1101130,4,1070
6,1101130,4,1285
7,1101130,4,230
22,1101130,4,20
14,1101130,4,300
2,1101130,4,1611
8,1101130,4,201
10,1101130,4,304
9,1101130,4,130
15,1101130,4,252
12,1101130,4,510
4,1101130,4,1775
1,1101130,4,1590
19,1101130,4,142
5,1101130,4,869
20,1101130,4,44
17,1101031,4,194
18,1101031,4,185
21,1101031,4,36
13,1101031,4,359
16,1101031,4,522
11,1101031,4,394
3,1101031,4,1024
6,1101031,4,1286
7,1101031,4,233
22,1101031,4,20
14,1101031,4,300
2,1101031,4,1559
8,1101031,4,201
10,1101031,4,304
9,1101031,4,130
15,1101031,4,252
12,1101031,4,510
4,1101031,4,1775
1,1101031,4,1586
19,1101031,4,142
5,1101031,4,869
20,1101031,4,44
17,1100930,4,194
18,1100930,4,185
21,1100930,4,36
13,1100930,4,354
16,1100930,4,517
11,1100930,4,389
3,1100930,4,1048
6,1100930,4,1281
7,1100930,4,233
22,1100930,4,20
14,1100930,4,296
2,1100930,4,1598
8,1100930,4,199
10,1100930,4,300
9,1100930,4,130
15,1100930,4,250
12,1100930,4,506
4,1100930,4,1749
1,1100930,4,1586
19,1100930,4,142
5,1100930,4,868
20,1100930,4,44
17,1100831,4,183
18,1100831,4,181
21,1100831,4,36
13,1100831,4,352
16,1100831,4,516
11,1100831,4,389
3,1100831,4,1013
6,1100831,4,1275
7,1100831,4,221
22,1100831,4,20
14,1100831,4,296
2,1100831,4,1571
8,1100831,4,191
10,1100831,4,293
9,1100831,4,130
15,1100831,4,251
12,1100831,4,501
4,1100831,4,1721
1,1100831,4,1575
19,1100831,4,142
5,1100831,4,858
20,1100831,4,44
17,1100731,4,183
18,1100731,4,181
21,1100731,4,36
13,1100731,4,352
16,1100731,4,510
11,1100731,4,389
3,1100731,4,1013
6,1100731,4,1257
7,1100731,4,221
22,1100731,4,20
14,1100731,4,296
2,1100731,4,1571
8,1100731,4,191
10,1100731,4,293
9,1100731,4,127
15,1100731,4,250
12,1100731,4,501
4,1100731,4,1721
1,1100731,4,1575
19,1100731,4,140
5,1100731,4,842
20,1100731,4,44
17,1100630,4,183
18,1100630,4,181
21,1100630,4,36
13,1100630,4,352
16,1100630,4,504
11,1100630,4,389
3,1100630,4,1013
6,1100630,4,1239
7,1100630,4,221
22,1100630,4,20
14,1100630,4,296
2,1100630,4,1574
8,1100630,4,191
10,1100630,4,293
9,1100630,4,125
15,1100630,4,242
12,1100630,4,501
4,1100630,4,1721
1,1100630,4,1575
19,1100630,4,137
5,1100630,4,830
20,1100630,4,44
17,1100531,4,182
18,1100531,4,180
21,1100531,4,36
13,1100531,4,352
16,1100531,4,503
11,1100531,4,389
3,1100531,4,1011
6,1100531,4,1240
7,1100531,4,218
22,1100531,4,20
14,1100531,4,296
2,1100531,4,1525
8,1100531,4,191
10,1100531,4,293
9,1100531,4,125
15,1100531,4,242
12,1100531,4,501
4,1100531,4,1721
1,1100531,4,1533
19,1100531,4,137
